industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1583634,0,1583634,06/10/2019,2018
F07,Securities & Investment,1226559,61000,1287559,06/10/2019,2018
F10,Real Estate,921358,45500,966858,06/10/2019,2018
Q03,Leadership PACs,0,546930,546930,06/10/2019,2018
H01,Health Professionals,443823,76800,520623,06/10/2019,2018
K01,Lawyers/Law Firms,437141,58500,495641,06/10/2019,2018
K02,Lobbyists,485857,6187,492044,06/10/2019,2018
N15,Misc Manufacturing & Distributing,410548,53000,463548,06/10/2019,2018
E01,Oil & Gas,310780,132666,443446,06/10/2019,2018
H04,Pharmaceuticals/Health Products,261050,164300,425350,06/10/2019,2018
