industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,122696,0,122696,06/10/2019,2018
Q03,Leadership PACs,0,101700,101700,06/10/2019,2018
F10,Real Estate,94940,0,94940,06/10/2019,2018
Q01,Republican/Conservative,68361,5500,73861,06/10/2019,2018
F07,Securities & Investment,43325,1000,44325,06/10/2019,2018
B12,Electronics Mfg & Equip,11564,30500,42064,06/10/2019,2018
N03,Retail Sales,11200,24000,35200,06/10/2019,2018
B09,Telecom Services,8150,27000,35150,06/10/2019,2018
K02,Lobbyists,32125,0,32125,06/10/2019,2018
F09,Insurance,4485,25500,29985,06/10/2019,2018
