industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,99345,0,99345,03/20/2023,2022
K01,Lawyers/Law Firms,62600,7000,69600,03/20/2023,2022
H04,Pharmaceuticals/Health Products,26716,26000,52716,03/20/2023,2022
W03,Civil Servants/Public Officials,43825,0,43825,03/20/2023,2022
F10,Real Estate,38800,5000,43800,03/20/2023,2022
Q05,Pro-Israel,23650,11900,35550,03/20/2023,2022
F07,Securities & Investment,32933,0,32933,03/20/2023,2022
P01,Building Trade Unions,0,32500,32500,03/20/2023,2022
H01,Health Professionals,21377,10000,31377,03/20/2023,2022
Q03,Leadership PACs,0,30900,30900,03/20/2023,2022
