industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,509332,26950,536282,03/20/2023,2022
W06,Retired,417518,0,417518,03/20/2023,2022
Q03,Leadership PACs,0,290900,290900,03/20/2023,2022
E01,Oil & Gas,154965,125400,280365,03/20/2023,2022
F07,Securities & Investment,134238,0,134238,03/20/2023,2022
F10,Real Estate,93326,6000,99326,03/20/2023,2022
Q16,Candidate Committees,0,70000,70000,03/20/2023,2022
A01,Crop Production & Basic Processing,35532,26500,62032,03/20/2023,2022
A06,Livestock,49942,5500,55442,03/20/2023,2022
Q05,Pro-Israel,28801,15400,44201,03/20/2023,2022
