industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,199830,24000,223830,03/20/2023,2022
F07,Securities & Investment,63500,46500,110000,03/20/2023,2022
F09,Insurance,30050,73000,103050,03/20/2023,2022
H01,Health Professionals,26410,70500,96910,03/20/2023,2022
K01,Lawyers/Law Firms,78750,18000,96750,03/20/2023,2022
P04,Public Sector Unions,23200,30500,53700,03/20/2023,2022
W06,Retired,52250,0,52250,03/20/2023,2022
P03,Transportation Unions,0,39500,39500,03/20/2023,2022
H04,Pharmaceuticals/Health Products,23800,12500,36300,03/20/2023,2022
K02,Lobbyists,31700,2500,34200,03/20/2023,2022
