industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,54377,5500,59877,03/20/2023,2022
W06,Retired,26845,0,26845,03/20/2023,2022
F07,Securities & Investment,23000,0,23000,03/20/2023,2022
K01,Lawyers/Law Firms,19025,3000,22025,03/20/2023,2022
N02,"Beer, Wine & Liquor",10000,4000,14000,03/20/2023,2022
K02,Lobbyists,13000,0,13000,03/20/2023,2022
M01,Air Transport,0,12000,12000,03/20/2023,2022
D03,Misc Defense,2900,8000,10900,03/20/2023,2022
W02,Non-Profit Institutions,8500,0,8500,03/20/2023,2022
W04,Education,7400,0,7400,03/20/2023,2022
