industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,182710,0,182710,03/20/2023,2022
Q03,Leadership PACs,0,63300,63300,03/20/2023,2022
K01,Lawyers/Law Firms,41998,10000,51998,03/20/2023,2022
Q02,Democratic/Liberal,5759,44300,50059,03/20/2023,2022
Q09,Human Rights,11498,28837,40335,03/20/2023,2022
W03,Civil Servants/Public Officials,40191,0,40191,03/20/2023,2022
N05,Business Services,39687,0,39687,03/20/2023,2022
F10,Real Estate,33788,5000,38788,03/20/2023,2022
F07,Securities & Investment,38120,0,38120,03/20/2023,2022
W04,Education,38029,0,38029,03/20/2023,2022
