industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,345812,12750,358562,03/20/2023,2022
W06,Retired,188208,0,188208,03/20/2023,2022
A01,Crop Production & Basic Processing,49632,39000,88632,03/20/2023,2022
Q03,Leadership PACs,0,76200,76200,03/20/2023,2022
F10,Real Estate,38994,0,38994,03/20/2023,2022
Q16,Candidate Committees,0,30000,30000,03/20/2023,2022
F07,Securities & Investment,26050,2000,28050,03/20/2023,2022
A07,Agricultural Services/Products,13300,13000,26300,03/20/2023,2022
H01,Health Professionals,26235,0,26235,03/20/2023,2022
N15,Misc Manufacturing & Distributing,19635,0,19635,03/20/2023,2022
