industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,278488,0,278488,03/20/2023,2022
Q03,Leadership PACs,0,231500,231500,03/20/2023,2022
F10,Real Estate,137422,10000,147422,03/20/2023,2022
F07,Securities & Investment,120317,0,120317,03/20/2023,2022
Q01,Republican/Conservative,74402,29869,104271,03/20/2023,2022
H01,Health Professionals,28614,33000,61614,03/20/2023,2022
Q16,Candidate Committees,0,33000,33000,03/20/2023,2022
M02,Automotive,21081,10000,31081,03/20/2023,2022
N01,Food & Beverage,11235,19500,30735,03/20/2023,2022
E01,Oil & Gas,20708,9500,30208,03/20/2023,2022
