industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H04,Pharmaceuticals/Health Products,7900,335800,343700,03/20/2023,2022
H01,Health Professionals,24850,254000,278850,03/20/2023,2022
H03,Health Services/HMOs,25300,151500,176800,03/20/2023,2022
K02,Lobbyists,123400,1250,124650,03/20/2023,2022
F09,Insurance,10950,82500,93450,03/20/2023,2022
Q03,Leadership PACs,0,79400,79400,03/20/2023,2022
B09,Telecom Services,14600,60000,74600,03/20/2023,2022
H02,Hospitals/Nursing Homes,9800,50500,60300,03/20/2023,2022
M02,Automotive,6200,49000,55200,03/20/2023,2022
E01,Oil & Gas,3900,50000,53900,03/20/2023,2022
