industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,28900,49000,77900,03/20/2023,2022
F09,Insurance,1250,76500,77750,03/20/2023,2022
Q03,Leadership PACs,0,61400,61400,03/20/2023,2022
F10,Real Estate,24850,28750,53600,03/20/2023,2022
F03,Commercial Banks,2750,42500,45250,03/20/2023,2022
Q05,Pro-Israel,22280,7500,29780,03/20/2023,2022
K01,Lawyers/Law Firms,23050,6500,29550,03/20/2023,2022
W06,Retired,26845,0,26845,03/20/2023,2022
F11,Accountants,800,17000,17800,03/20/2023,2022
K02,Lobbyists,16650,1000,17650,03/20/2023,2022
