industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,417399,417399,03/20/2023,2022
E01,Oil & Gas,145451,189189,334640,03/20/2023,2022
F07,Securities & Investment,237928,33000,270928,03/20/2023,2022
A01,Crop Production & Basic Processing,81000,158000,239000,03/20/2023,2022
Q05,Pro-Israel,196836,14400,211236,03/20/2023,2022
W06,Retired,162308,0,162308,03/20/2023,2022
A07,Agricultural Services/Products,3829,122250,126079,03/20/2023,2022
K02,Lobbyists,118766,2125,120891,03/20/2023,2022
F10,Real Estate,81667,37500,119167,03/20/2023,2022
E08,Electric Utilities,10955,107600,118555,03/20/2023,2022
