industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,165446,149400,314846,06/10/2019,2018
W06,Retired,77653,0,77653,06/10/2019,2018
F10,Real Estate,66050,3000,69050,06/10/2019,2018
H04,Pharmaceuticals/Health Products,6400,41500,47900,06/10/2019,2018
Q03,Leadership PACs,2750,40100,42850,06/10/2019,2018
H03,Health Services/HMOs,18650,21000,39650,06/10/2019,2018
A09,Food Processing & Sales,11000,23000,34000,06/10/2019,2018
F07,Securities & Investment,31250,0,31250,06/10/2019,2018
D03,Misc Defense,12800,16500,29300,06/10/2019,2018
M02,Automotive,15050,12700,27750,06/10/2019,2018
