industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1062151,0,1062151,03/20/2023,2022
Q01,Republican/Conservative,550458,33100,583558,03/20/2023,2022
F10,Real Estate,568962,5000,573962,03/20/2023,2022
F07,Securities & Investment,284033,6000,290033,03/20/2023,2022
H01,Health Professionals,234946,18000,252946,03/20/2023,2022
K01,Lawyers/Law Firms,202431,46000,248431,03/20/2023,2022
C01,General Contractors,198248,10000,208248,03/20/2023,2022
D03,Misc Defense,168323,32500,200823,03/20/2023,2022
Q03,Leadership PACs,0,172300,172300,03/20/2023,2022
C05,Building Materials & Equipment,134318,29000,163318,03/20/2023,2022
