industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,15850,57500,73350,06/10/2019,2018
H01,Health Professionals,3200,46000,49200,06/10/2019,2018
B09,Telecom Services,0,41500,41500,06/10/2019,2018
F09,Insurance,2350,38000,40350,06/10/2019,2018
E08,Electric Utilities,2000,29500,31500,06/10/2019,2018
K02,Lobbyists,28640,1000,29640,06/10/2019,2018
M02,Automotive,0,29000,29000,06/10/2019,2018
K01,Lawyers/Law Firms,10700,17500,28200,06/10/2019,2018
W06,Retired,28185,0,28185,06/10/2019,2018
H04,Pharmaceuticals/Health Products,0,26000,26000,06/10/2019,2018
