industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,452773,0,452773,03/20/2023,2022
K01,Lawyers/Law Firms,199638,18000,217638,03/20/2023,2022
F10,Real Estate,111206,8500,119706,03/20/2023,2022
F07,Securities & Investment,101152,2000,103152,03/20/2023,2022
W04,Education,60824,0,60824,03/20/2023,2022
N05,Business Services,54518,0,54518,03/20/2023,2022
Q05,Pro-Israel,33075,17500,50575,03/20/2023,2022
P04,Public Sector Unions,0,43500,43500,03/20/2023,2022
Q10,Misc Issues,13350,23500,36850,03/20/2023,2022
H01,Health Professionals,25286,9000,34286,03/20/2023,2022
