industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,314750,200206,514956,06/10/2019,2018
F09,Insurance,72050,282200,354250,06/10/2019,2018
F03,Commercial Banks,127500,173200,300700,06/10/2019,2018
K02,Lobbyists,212150,0,212150,06/10/2019,2018
F10,Real Estate,113450,92700,206150,06/10/2019,2018
F06,Finance/Credit Companies,37000,119250,156250,06/10/2019,2018
H04,Pharmaceuticals/Health Products,38700,91500,130200,06/10/2019,2018
H01,Health Professionals,50280,78500,128780,06/10/2019,2018
F13,Misc Finance,48950,40500,89450,06/10/2019,2018
Q10,Misc Issues,85100,1049,86149,06/10/2019,2018
