industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,50250,167000,217250,03/20/2023,2022
Q03,Leadership PACs,0,115200,115200,03/20/2023,2022
H01,Health Professionals,6400,108000,114400,03/20/2023,2022
A01,Crop Production & Basic Processing,26700,54000,80700,03/20/2023,2022
E08,Electric Utilities,250,78000,78250,03/20/2023,2022
F09,Insurance,7250,66000,73250,03/20/2023,2022
F10,Real Estate,32950,38500,71450,03/20/2023,2022
W06,Retired,66225,0,66225,03/20/2023,2022
K02,Lobbyists,58850,6000,64850,03/20/2023,2022
M02,Automotive,29650,31000,60650,03/20/2023,2022
