industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,28675301,0,28675301,03/20/2023,2022
F10,Real Estate,2883157,48500,2931657,03/20/2023,2022
Q01,Republican/Conservative,2840897,63200,2904097,03/20/2023,2022
H01,Health Professionals,2066606,42000,2108606,03/20/2023,2022
K01,Lawyers/Law Firms,1969141,118500,2087641,03/20/2023,2022
F07,Securities & Investment,1851145,53000,1904145,03/20/2023,2022
C01,General Contractors,739350,27500,766850,03/20/2023,2022
F09,Insurance,646628,115300,761928,03/20/2023,2022
W04,Education,748853,0,748853,03/20/2023,2022
N05,Business Services,727726,12000,739726,03/20/2023,2022
