industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,14436,106000,120436,06/10/2019,2018
Q10,Misc Issues,47000,2000,49000,06/10/2019,2018
K01,Lawyers/Law Firms,25226,14750,39976,06/10/2019,2018
W06,Retired,32341,0,32341,06/10/2019,2018
F10,Real Estate,11916,16000,27916,06/10/2019,2018
P04,Public Sector Unions,0,26000,26000,06/10/2019,2018
H02,Hospitals/Nursing Homes,5540,16500,22040,06/10/2019,2018
F09,Insurance,2575,18000,20575,06/10/2019,2018
M05,Sea Transport,17200,3000,20200,06/10/2019,2018
B09,Telecom Services,2000,18000,20000,06/10/2019,2018
