industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,857106,0,857106,03/20/2023,2022
F07,Securities & Investment,392744,1000,393744,03/20/2023,2022
Q02,Democratic/Liberal,268594,74822,343416,03/20/2023,2022
K01,Lawyers/Law Firms,329524,11100,340624,03/20/2023,2022
W04,Education,325302,1000,326302,03/20/2023,2022
Q03,Leadership PACs,31685,255969,287654,03/20/2023,2022
Q08,Women's Issues,155937,32500,188437,03/20/2023,2022
H01,Health Professionals,131288,39500,170788,03/20/2023,2022
W02,Non-Profit Institutions,148262,3500,151762,03/20/2023,2022
F10,Real Estate,131771,10000,141771,03/20/2023,2022
