industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,141419,25500,166919,06/10/2019,2018
K01,Lawyers/Law Firms,67625,27148,94773,06/10/2019,2018
P01,Building Trade Unions,0,90000,90000,06/10/2019,2018
F09,Insurance,21304,58000,79304,06/10/2019,2018
Q03,Leadership PACs,2000,68200,70200,06/10/2019,2018
W06,Retired,67125,0,67125,06/10/2019,2018
H01,Health Professionals,17329,49000,66329,06/10/2019,2018
P04,Public Sector Unions,350,59450,59800,06/10/2019,2018
Q16,Candidate Committees,12900,46500,59400,06/10/2019,2018
P02,Industrial Unions,100,53500,53600,06/10/2019,2018
