industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,500,134500,135000,06/10/2019,2018
F07,Securities & Investment,36017,60000,96017,06/10/2019,2018
F10,Real Estate,20961,39500,60461,06/10/2019,2018
F11,Accountants,1500,44500,46000,06/10/2019,2018
P01,Building Trade Unions,0,37000,37000,06/10/2019,2018
F03,Commercial Banks,500,27500,28000,06/10/2019,2018
A01,Crop Production & Basic Processing,1500,26250,27750,06/10/2019,2018
E08,Electric Utilities,0,26000,26000,06/10/2019,2018
Q05,Pro-Israel,20200,5000,25200,06/10/2019,2018
P04,Public Sector Unions,0,23500,23500,06/10/2019,2018
