industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N07,Casinos/Gambling,71268,2000,73268,06/10/2019,2018
W06,Retired,51386,0,51386,06/10/2019,2018
P04,Public Sector Unions,2575,47500,50075,06/10/2019,2018
P03,Transportation Unions,0,36000,36000,06/10/2019,2018
P02,Industrial Unions,0,30000,30000,06/10/2019,2018
P05,Misc Unions,6000,22500,28500,06/10/2019,2018
K01,Lawyers/Law Firms,2402,22000,24402,06/10/2019,2018
P01,Building Trade Unions,0,22500,22500,06/10/2019,2018
W04,Education,15569,1500,17069,06/10/2019,2018
H01,Health Professionals,5651,10500,16151,06/10/2019,2018
