industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,6900,66000,72900,06/10/2019,2018
H01,Health Professionals,7008,60500,67508,06/10/2019,2018
K01,Lawyers/Law Firms,40659,20250,60909,06/10/2019,2018
F10,Real Estate,22625,36500,59125,06/10/2019,2018
P04,Public Sector Unions,0,49000,49000,06/10/2019,2018
F07,Securities & Investment,2500,42500,45000,06/10/2019,2018
P02,Industrial Unions,0,41500,41500,06/10/2019,2018
P01,Building Trade Unions,0,36500,36500,06/10/2019,2018
P03,Transportation Unions,0,29500,29500,06/10/2019,2018
H02,Hospitals/Nursing Homes,14400,14500,28900,06/10/2019,2018
