industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,10609934,0,10609934,03/20/2023,2022
Q01,Republican/Conservative,5847399,48200,5895599,03/20/2023,2022
F10,Real Estate,1554702,10000,1564702,03/20/2023,2022
F07,Securities & Investment,1399211,13500,1412711,03/20/2023,2022
H01,Health Professionals,1207825,41150,1248975,03/20/2023,2022
E01,Oil & Gas,1047609,144300,1191909,03/20/2023,2022
K01,Lawyers/Law Firms,943873,45500,989373,03/20/2023,2022
N05,Business Services,458631,18000,476631,03/20/2023,2022
A06,Livestock,459329,13500,472829,03/20/2023,2022
C01,General Contractors,443642,21000,464642,03/20/2023,2022
