industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1061750,0,1061750,03/20/2023,2022
F07,Securities & Investment,609395,15700,625095,03/20/2023,2022
Q01,Republican/Conservative,513952,37999,551951,03/20/2023,2022
F10,Real Estate,362046,12000,374046,03/20/2023,2022
N15,Misc Manufacturing & Distributing,245481,38000,283481,03/20/2023,2022
Q03,Leadership PACs,0,283000,283000,03/20/2023,2022
H01,Health Professionals,249991,26000,275991,03/20/2023,2022
M02,Automotive,220673,46000,266673,03/20/2023,2022
K01,Lawyers/Law Firms,213098,32811,245909,03/20/2023,2022
E01,Oil & Gas,156792,68500,225292,03/20/2023,2022
