industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,8710,92000,100710,03/20/2023,2022
Q10,Misc Issues,95500,1000,96500,03/20/2023,2022
K01,Lawyers/Law Firms,44728,24000,68728,03/20/2023,2022
H03,Health Services/HMOs,1000,67500,68500,03/20/2023,2022
F10,Real Estate,29583,29500,59083,03/20/2023,2022
F07,Securities & Investment,39750,13000,52750,03/20/2023,2022
F09,Insurance,0,44500,44500,03/20/2023,2022
K02,Lobbyists,43350,500,43850,03/20/2023,2022
P04,Public Sector Unions,0,41000,41000,03/20/2023,2022
B09,Telecom Services,0,34500,34500,03/20/2023,2022
