industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,73736,0,73736,06/10/2019,2018
A07,Agricultural Services/Products,16755,49000,65755,06/10/2019,2018
A01,Crop Production & Basic Processing,23735,41500,65235,06/10/2019,2018
D01,Defense Aerospace,9100,43000,52100,06/10/2019,2018
F10,Real Estate,36350,6000,42350,06/10/2019,2018
Q03,Leadership PACs,0,39000,39000,06/10/2019,2018
D02,Defense Electronics,0,35000,35000,06/10/2019,2018
H01,Health Professionals,14600,19000,33600,06/10/2019,2018
N15,Misc Manufacturing & Distributing,12000,19280,31280,06/10/2019,2018
N01,Food & Beverage,19900,10000,29900,06/10/2019,2018
