industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,41616,5000,46616,03/20/2023,2022
H01,Health Professionals,46532,0,46532,03/20/2023,2022
Q03,Leadership PACs,0,34001,34001,03/20/2023,2022
W06,Retired,33551,0,33551,03/20/2023,2022
F07,Securities & Investment,30560,0,30560,03/20/2023,2022
P01,Building Trade Unions,1000,26000,27000,03/20/2023,2022
F10,Real Estate,17099,5000,22099,03/20/2023,2022
W04,Education,19436,0,19436,03/20/2023,2022
Q02,Democratic/Liberal,8132,10000,18132,03/20/2023,2022
P03,Transportation Unions,0,13500,13500,03/20/2023,2022
