industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,229192,40000,269192,06/10/2019,2018
F10,Real Estate,160905,16000,176905,06/10/2019,2018
W06,Retired,129443,0,129443,06/10/2019,2018
N05,Business Services,117901,5000,122901,06/10/2019,2018
F07,Securities & Investment,106222,12000,118222,06/10/2019,2018
H01,Health Professionals,57353,60000,117353,06/10/2019,2018
H04,Pharmaceuticals/Health Products,23788,79500,103288,06/10/2019,2018
B12,Electronics Mfg & Equip,41100,49280,90380,06/10/2019,2018
Q02,Democratic/Liberal,73673,10026,83699,06/10/2019,2018
P01,Building Trade Unions,0,63500,63500,06/10/2019,2018
