industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q10,Misc Issues,152450,0,152450,03/20/2023,2022
F07,Securities & Investment,58600,0,58600,03/20/2023,2022
W06,Retired,47700,0,47700,03/20/2023,2022
F10,Real Estate,31200,0,31200,03/20/2023,2022
B12,Electronics Mfg & Equip,8700,0,8700,03/20/2023,2022
Q01,Republican/Conservative,7800,0,7800,03/20/2023,2022
N07,Casinos/Gambling,5600,0,5600,03/20/2023,2022
W02,Non-Profit Institutions,3600,0,3600,03/20/2023,2022
K01,Lawyers/Law Firms,3400,0,3400,03/20/2023,2022
K02,Lobbyists,3400,0,3400,03/20/2023,2022
