industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q10,Misc Issues,82000,0,82000,03/20/2023,2022
E08,Electric Utilities,21600,42500,64100,03/20/2023,2022
K01,Lawyers/Law Firms,27070,19000,46070,03/20/2023,2022
B09,Telecom Services,0,46000,46000,03/20/2023,2022
A02,Tobacco,29250,16500,45750,03/20/2023,2022
P02,Industrial Unions,0,41000,41000,03/20/2023,2022
P04,Public Sector Unions,500,35500,36000,03/20/2023,2022
Q03,Leadership PACs,0,28049,28049,03/20/2023,2022
A01,Crop Production & Basic Processing,0,28000,28000,03/20/2023,2022
F10,Real Estate,18150,9000,27150,03/20/2023,2022
