industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W04,Education,75996,0,75996,06/10/2019,2018
W06,Retired,75963,0,75963,06/10/2019,2018
K01,Lawyers/Law Firms,60155,0,60155,06/10/2019,2018
F07,Securities & Investment,45387,0,45387,06/10/2019,2018
Q02,Democratic/Liberal,16022,19602,35624,06/10/2019,2018
B01,Printing & Publishing,34802,0,34802,06/10/2019,2018
B02,TV/Movies/Music,34030,0,34030,06/10/2019,2018
B12,Electronics Mfg & Equip,32097,0,32097,06/10/2019,2018
N05,Business Services,28891,0,28891,06/10/2019,2018
B13,Internet,28131,0,28131,06/10/2019,2018
