industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,345750,4000,349750,06/10/2019,2018
W06,Retired,181901,0,181901,06/10/2019,2018
F10,Real Estate,99025,14500,113525,06/10/2019,2018
H01,Health Professionals,53495,45000,98495,06/10/2019,2018
Q03,Leadership PACs,0,94400,94400,06/10/2019,2018
F09,Insurance,14665,69000,83665,06/10/2019,2018
K01,Lawyers/Law Firms,62650,9000,71650,06/10/2019,2018
N15,Misc Manufacturing & Distributing,41200,26999,68199,06/10/2019,2018
M02,Automotive,41900,18500,60400,06/10/2019,2018
Q01,Republican/Conservative,18076,41000,59076,06/10/2019,2018
