industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,141646,46000,187646,03/20/2023,2022
W06,Retired,172157,0,172157,03/20/2023,2022
F07,Securities & Investment,119327,6500,125827,03/20/2023,2022
Q01,Republican/Conservative,78558,26248,104806,03/20/2023,2022
Q03,Leadership PACs,0,76800,76800,03/20/2023,2022
H01,Health Professionals,27000,36500,63500,03/20/2023,2022
F09,Insurance,35150,23000,58150,03/20/2023,2022
Q05,Pro-Israel,35114,14500,49614,03/20/2023,2022
C02,Home Builders,25750,20000,45750,03/20/2023,2022
N07,Casinos/Gambling,36424,0,36424,03/20/2023,2022
