industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,7300,72500,79800,03/20/2023,2022
K01,Lawyers/Law Firms,41460,26500,67960,03/20/2023,2022
F03,Commercial Banks,0,45000,45000,03/20/2023,2022
F10,Real Estate,5900,39000,44900,03/20/2023,2022
P01,Building Trade Unions,0,44000,44000,03/20/2023,2022
P04,Public Sector Unions,0,42500,42500,03/20/2023,2022
P02,Industrial Unions,0,41500,41500,03/20/2023,2022
P03,Transportation Unions,0,38500,38500,03/20/2023,2022
F09,Insurance,2500,28500,31000,03/20/2023,2022
K02,Lobbyists,30600,0,30600,03/20/2023,2022
