industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,136198,224000,360198,03/20/2023,2022
F07,Securities & Investment,212430,147500,359930,03/20/2023,2022
H04,Pharmaceuticals/Health Products,58885,275100,333985,03/20/2023,2022
Q03,Leadership PACs,0,276000,276000,03/20/2023,2022
K01,Lawyers/Law Firms,172354,87420,259774,03/20/2023,2022
K02,Lobbyists,191756,5500,197256,03/20/2023,2022
N13,Chemical & Related Manufacturing,47368,120210,167578,03/20/2023,2022
F10,Real Estate,94480,72500,166980,03/20/2023,2022
H01,Health Professionals,38556,126000,164556,03/20/2023,2022
W06,Retired,151907,0,151907,03/20/2023,2022
