industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N07,Casinos/Gambling,68750,0,68750,06/10/2019,2018
P04,Public Sector Unions,0,31500,31500,06/10/2019,2018
P02,Industrial Unions,0,28500,28500,06/10/2019,2018
Q09,Human Rights,12750,13016,25766,06/10/2019,2018
H01,Health Professionals,10343,13000,23343,06/10/2019,2018
K01,Lawyers/Law Firms,8196,15000,23196,06/10/2019,2018
P01,Building Trade Unions,0,21500,21500,06/10/2019,2018
F09,Insurance,0,20000,20000,06/10/2019,2018
P03,Transportation Unions,0,18000,18000,06/10/2019,2018
F10,Real Estate,9962,7000,16962,06/10/2019,2018
