industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,3537926,0,3537926,03/20/2023,2022
Q02,Democratic/Liberal,702004,103925,805929,03/20/2023,2022
W04,Education,576734,0,576734,03/20/2023,2022
Q08,Women's Issues,496283,59779,556062,03/20/2023,2022
K01,Lawyers/Law Firms,528601,4500,533101,03/20/2023,2022
H01,Health Professionals,325385,15000,340385,03/20/2023,2022
F07,Securities & Investment,301480,0,301480,03/20/2023,2022
B02,TV/Movies/Music,301171,0,301171,03/20/2023,2022
F10,Real Estate,255303,15000,270303,03/20/2023,2022
W03,Civil Servants/Public Officials,171372,0,171372,03/20/2023,2022
