industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,875540,27250,902790,03/20/2023,2022
W06,Retired,228500,0,228500,03/20/2023,2022
F10,Real Estate,78094,3000,81094,03/20/2023,2022
F07,Securities & Investment,73895,0,73895,03/20/2023,2022
Q03,Leadership PACs,0,70909,70909,03/20/2023,2022
Q05,Pro-Israel,48350,2000,50350,03/20/2023,2022
W02,Non-Profit Institutions,30271,0,30271,03/20/2023,2022
Q13,Gun Rights,17463,8000,25463,03/20/2023,2022
Q16,Candidate Committees,0,21000,21000,03/20/2023,2022
F09,Insurance,14300,6000,20300,03/20/2023,2022
