industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,650963,0,650963,03/20/2023,2022
F07,Securities & Investment,231945,193000,424945,03/20/2023,2022
F09,Insurance,58251,239500,297751,03/20/2023,2022
Q03,Leadership PACs,0,236700,236700,03/20/2023,2022
F10,Real Estate,140237,66500,206737,03/20/2023,2022
F03,Commercial Banks,21487,150500,171987,03/20/2023,2022
Q01,Republican/Conservative,101040,6000,107040,03/20/2023,2022
M02,Automotive,72325,31000,103325,03/20/2023,2022
K01,Lawyers/Law Firms,60235,28000,88235,03/20/2023,2022
F06,Finance/Credit Companies,15100,57000,72100,03/20/2023,2022
