industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,216068,13000,229068,03/20/2023,2022
F10,Real Estate,186218,25000,211218,03/20/2023,2022
W06,Retired,182398,0,182398,03/20/2023,2022
E01,Oil & Gas,72276,63500,135776,03/20/2023,2022
B12,Electronics Mfg & Equip,16100,89000,105100,03/20/2023,2022
Q02,Democratic/Liberal,93450,0,93450,03/20/2023,2022
K01,Lawyers/Law Firms,59400,31500,90900,03/20/2023,2022
Q03,Leadership PACs,0,78700,78700,03/20/2023,2022
Q01,Republican/Conservative,63665,8000,71665,03/20/2023,2022
F09,Insurance,21598,40000,61598,03/20/2023,2022
