industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,226006,0,226006,03/20/2023,2022
Q03,Leadership PACs,7800,165917,173717,03/20/2023,2022
H01,Health Professionals,16010,89500,105510,03/20/2023,2022
P03,Transportation Unions,0,99500,99500,03/20/2023,2022
K01,Lawyers/Law Firms,88487,11000,99487,03/20/2023,2022
F10,Real Estate,52910,19500,72410,03/20/2023,2022
Q16,Candidate Committees,0,71000,71000,03/20/2023,2022
M01,Air Transport,1425,64000,65425,03/20/2023,2022
F07,Securities & Investment,60250,0,60250,03/20/2023,2022
P04,Public Sector Unions,0,57500,57500,03/20/2023,2022
