industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,33100,38000,71100,06/10/2019,2018
K01,Lawyers/Law Firms,60789,6750,67539,06/10/2019,2018
W06,Retired,66536,0,66536,06/10/2019,2018
Q09,Human Rights,51285,9050,60335,06/10/2019,2018
F10,Real Estate,40962,7000,47962,06/10/2019,2018
P01,Building Trade Unions,0,45000,45000,06/10/2019,2018
P04,Public Sector Unions,800,43250,44050,06/10/2019,2018
W04,Education,39369,0,39369,06/10/2019,2018
P02,Industrial Unions,0,29500,29500,06/10/2019,2018
F09,Insurance,2206,26500,28706,06/10/2019,2018
