industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,83291,90500,173791,06/10/2019,2018
E01,Oil & Gas,33457,43900,77357,06/10/2019,2018
M01,Air Transport,3000,62500,65500,06/10/2019,2018
W06,Retired,59656,0,59656,06/10/2019,2018
N13,Chemical & Related Manufacturing,0,54000,54000,06/10/2019,2018
C04,Construction Services,14700,21000,35700,06/10/2019,2018
F10,Real Estate,27774,7500,35274,06/10/2019,2018
M02,Automotive,17600,16000,33600,06/10/2019,2018
K01,Lawyers/Law Firms,23249,8000,31249,06/10/2019,2018
C01,General Contractors,24181,5500,29681,06/10/2019,2018
