industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E08,Electric Utilities,26000,28500,54500,03/20/2023,2022
F10,Real Estate,34650,9000,43650,03/20/2023,2022
C01,General Contractors,36600,5500,42100,03/20/2023,2022
H02,Hospitals/Nursing Homes,13400,27000,40400,03/20/2023,2022
Q03,Leadership PACs,0,39500,39500,03/20/2023,2022
H04,Pharmaceuticals/Health Products,29000,9500,38500,03/20/2023,2022
C04,Construction Services,8796,27500,36296,03/20/2023,2022
K01,Lawyers/Law Firms,13000,17250,30250,03/20/2023,2022
H01,Health Professionals,8700,20500,29200,03/20/2023,2022
N12,Misc Business,5800,23000,28800,03/20/2023,2022
