industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,125119,6000,131119,06/10/2019,2018
Q03,Leadership PACs,6500,120050,126550,06/10/2019,2018
F07,Securities & Investment,112205,0,112205,06/10/2019,2018
W06,Retired,101158,0,101158,06/10/2019,2018
Q16,Candidate Committees,1000,66750,67750,06/10/2019,2018
F10,Real Estate,50075,12500,62575,06/10/2019,2018
H01,Health Professionals,37828,20000,57828,06/10/2019,2018
Q02,Democratic/Liberal,25399,25996,51395,06/10/2019,2018
W02,Non-Profit Institutions,50286,0,50286,06/10/2019,2018
N05,Business Services,45914,0,45914,06/10/2019,2018
