industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,675993,0,675993,03/20/2023,2022
Q03,Leadership PACs,0,460300,460300,03/20/2023,2022
F07,Securities & Investment,237015,0,237015,03/20/2023,2022
F10,Real Estate,221867,0,221867,03/20/2023,2022
E01,Oil & Gas,114191,19500,133691,03/20/2023,2022
Q01,Republican/Conservative,31772,30667,62439,03/20/2023,2022
Q16,Candidate Committees,0,58600,58600,03/20/2023,2022
K01,Lawyers/Law Firms,46536,0,46536,03/20/2023,2022
F09,Insurance,34973,10000,44973,03/20/2023,2022
N15,Misc Manufacturing & Distributing,39324,3000,42324,03/20/2023,2022
