industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,157514,230650,388164,03/20/2023,2022
F09,Insurance,18205,270750,288955,03/20/2023,2022
Q03,Leadership PACs,0,258100,258100,03/20/2023,2022
F10,Real Estate,95923,119500,215423,03/20/2023,2022
W06,Retired,192701,0,192701,03/20/2023,2022
F03,Commercial Banks,18755,162500,181255,03/20/2023,2022
K02,Lobbyists,73695,1900,75595,03/20/2023,2022
F13,Misc Finance,13650,60500,74150,03/20/2023,2022
F06,Finance/Credit Companies,500,69500,70000,03/20/2023,2022
N15,Misc Manufacturing & Distributing,52865,16650,69515,03/20/2023,2022
