industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N07,Casinos/Gambling,104550,1000,105550,06/10/2019,2018
F10,Real Estate,69532,30750,100282,06/10/2019,2018
K02,Lobbyists,66261,4373,70634,06/10/2019,2018
C05,Building Materials & Equipment,49200,14500,63700,06/10/2019,2018
D01,Defense Aerospace,5000,55200,60200,06/10/2019,2018
E08,Electric Utilities,17150,40250,57400,06/10/2019,2018
N15,Misc Manufacturing & Distributing,8350,41000,49350,06/10/2019,2018
A01,Crop Production & Basic Processing,21957,26500,48457,06/10/2019,2018
K01,Lawyers/Law Firms,22117,20750,42867,06/10/2019,2018
D02,Defense Electronics,2500,40000,42500,06/10/2019,2018
