industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,9153403,0,9153403,03/20/2023,2022
F10,Real Estate,838838,62000,900838,03/20/2023,2022
F07,Securities & Investment,800745,61000,861745,03/20/2023,2022
K01,Lawyers/Law Firms,776227,71500,847727,03/20/2023,2022
E01,Oil & Gas,364107,160050,524157,03/20/2023,2022
H01,Health Professionals,482218,16500,498718,03/20/2023,2022
Q03,Leadership PACs,0,418300,418300,03/20/2023,2022
C01,General Contractors,376421,7000,383421,03/20/2023,2022
A01,Crop Production & Basic Processing,257616,61000,318616,03/20/2023,2022
M02,Automotive,246456,26500,272956,03/20/2023,2022
