industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,204316,0,204316,03/20/2023,2022
W06,Retired,164531,0,164531,03/20/2023,2022
F10,Real Estate,63954,8000,71954,03/20/2023,2022
W04,Education,69143,0,69143,03/20/2023,2022
Q02,Democratic/Liberal,30694,26000,56694,03/20/2023,2022
Q03,Leadership PACs,0,47900,47900,03/20/2023,2022
K01,Lawyers/Law Firms,39202,3500,42702,03/20/2023,2022
F07,Securities & Investment,39074,0,39074,03/20/2023,2022
P04,Public Sector Unions,5,34500,34505,03/20/2023,2022
N01,Food & Beverage,29230,0,29230,03/20/2023,2022
