industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,216550,216550,03/20/2023,2022
W06,Retired,150308,0,150308,03/20/2023,2022
F09,Insurance,14935,114500,129435,03/20/2023,2022
A07,Agricultural Services/Products,12705,92000,104705,03/20/2023,2022
F07,Securities & Investment,55550,29500,85050,03/20/2023,2022
F03,Commercial Banks,41610,34500,76110,03/20/2023,2022
F10,Real Estate,54311,21000,75311,03/20/2023,2022
A01,Crop Production & Basic Processing,38555,35250,73805,03/20/2023,2022
A06,Livestock,46802,22000,68802,03/20/2023,2022
E12,Renewable Energy,7400,59000,66400,03/20/2023,2022
