industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,25400,0,25400,03/20/2023,2022
W06,Retired,25043,0,25043,03/20/2023,2022
F07,Securities & Investment,22300,0,22300,03/20/2023,2022
Q02,Democratic/Liberal,16494,250,16744,03/20/2023,2022
P03,Transportation Unions,0,13000,13000,03/20/2023,2022
F13,Misc Finance,-2400,15000,12600,03/20/2023,2022
F09,Insurance,400,11000,11400,03/20/2023,2022
C04,Construction Services,6100,2900,9000,03/20/2023,2022
F10,Real Estate,3950,5000,8950,03/20/2023,2022
H01,Health Professionals,5865,2500,8365,03/20/2023,2022
