industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,311650,0,311650,03/20/2023,2022
Q01,Republican/Conservative,101148,5200,106348,03/20/2023,2022
F10,Real Estate,102246,2000,104246,03/20/2023,2022
F07,Securities & Investment,82657,0,82657,03/20/2023,2022
Q03,Leadership PACs,0,77000,77000,03/20/2023,2022
N07,Casinos/Gambling,46224,0,46224,03/20/2023,2022
W02,Non-Profit Institutions,30007,0,30007,03/20/2023,2022
B02,TV/Movies/Music,10555,15000,25555,03/20/2023,2022
Q16,Candidate Committees,0,23000,23000,03/20/2023,2022
A01,Crop Production & Basic Processing,20142,0,20142,03/20/2023,2022
