industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,85050,108000,193050,06/10/2019,2018
F09,Insurance,33750,42500,76250,06/10/2019,2018
N01,Food & Beverage,36799,22500,59299,06/10/2019,2018
C05,Building Materials & Equipment,17000,40000,57000,06/10/2019,2018
M01,Air Transport,500,47499,47999,06/10/2019,2018
A01,Crop Production & Basic Processing,750,43000,43750,06/10/2019,2018
P03,Transportation Unions,0,40500,40500,06/10/2019,2018
K01,Lawyers/Law Firms,22700,16726,39426,06/10/2019,2018
F10,Real Estate,25550,10000,35550,06/10/2019,2018
Q03,Leadership PACs,0,34500,34500,06/10/2019,2018
