industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q05,Pro-Israel,250178,19150,269328,03/20/2023,2022
W06,Retired,128379,0,128379,03/20/2023,2022
Q03,Leadership PACs,20800,86000,106800,03/20/2023,2022
Q02,Democratic/Liberal,46804,29209,76013,03/20/2023,2022
F10,Real Estate,64993,5000,69993,03/20/2023,2022
Q16,Candidate Committees,0,62000,62000,03/20/2023,2022
K01,Lawyers/Law Firms,50953,6000,56953,03/20/2023,2022
H01,Health Professionals,46799,10000,56799,03/20/2023,2022
F07,Securities & Investment,54900,0,54900,03/20/2023,2022
P04,Public Sector Unions,0,37500,37500,03/20/2023,2022
