industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,567,344650,345217,03/20/2023,2022
F07,Securities & Investment,175496,21000,196496,03/20/2023,2022
W06,Retired,178432,0,178432,03/20/2023,2022
E08,Electric Utilities,6145,133250,139395,03/20/2023,2022
E01,Oil & Gas,53032,84000,137032,03/20/2023,2022
Q05,Pro-Israel,111627,22000,133627,03/20/2023,2022
F10,Real Estate,96532,15800,112332,03/20/2023,2022
B12,Electronics Mfg & Equip,20991,65000,85991,03/20/2023,2022
Q01,Republican/Conservative,79928,5600,85528,03/20/2023,2022
M01,Air Transport,26674,54500,81174,03/20/2023,2022
