industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N07,Casinos/Gambling,66300,40500,106800,06/10/2019,2018
W06,Retired,74850,0,74850,06/10/2019,2018
Q03,Leadership PACs,0,44900,44900,06/10/2019,2018
F10,Real Estate,33700,9500,43200,06/10/2019,2018
D01,Defense Aerospace,5900,36000,41900,06/10/2019,2018
E04,Mining,6200,32500,38700,06/10/2019,2018
A06,Livestock,24650,10250,34900,06/10/2019,2018
K01,Lawyers/Law Firms,20750,12500,33250,06/10/2019,2018
H01,Health Professionals,8000,22500,30500,06/10/2019,2018
K02,Lobbyists,29250,0,29250,06/10/2019,2018
