industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,505151,64250,569401,03/20/2023,2022
W06,Retired,420836,0,420836,03/20/2023,2022
Q03,Leadership PACs,0,268500,268500,03/20/2023,2022
F10,Real Estate,132459,30000,162459,03/20/2023,2022
K02,Lobbyists,114917,3550,118467,03/20/2023,2022
Q08,Women's Issues,87344,25500,112844,03/20/2023,2022
H04,Pharmaceuticals/Health Products,11157,98000,109157,03/20/2023,2022
H01,Health Professionals,62534,39500,102034,03/20/2023,2022
F07,Securities & Investment,93300,2500,95800,03/20/2023,2022
W04,Education,87735,0,87735,03/20/2023,2022
