industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,21495,142900,164395,06/10/2019,2018
H04,Pharmaceuticals/Health Products,7250,103000,110250,06/10/2019,2018
W06,Retired,110236,0,110236,06/10/2019,2018
F09,Insurance,12506,90500,103006,06/10/2019,2018
F10,Real Estate,76495,19000,95495,06/10/2019,2018
E01,Oil & Gas,8700,77000,85700,06/10/2019,2018
F07,Securities & Investment,48650,35000,83650,06/10/2019,2018
Q03,Leadership PACs,0,81000,81000,06/10/2019,2018
N03,Retail Sales,30800,46500,77300,06/10/2019,2018
M02,Automotive,28250,41500,69750,06/10/2019,2018
