industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,478068,27000,505068,03/20/2023,2022
W06,Retired,335316,0,335316,03/20/2023,2022
Q03,Leadership PACs,0,305600,305600,03/20/2023,2022
F10,Real Estate,189437,46500,235937,03/20/2023,2022
H01,Health Professionals,35615,160000,195615,03/20/2023,2022
P03,Transportation Unions,0,146500,146500,03/20/2023,2022
F09,Insurance,45400,80500,125900,03/20/2023,2022
Q01,Republican/Conservative,45501,66900,112401,03/20/2023,2022
K01,Lawyers/Law Firms,60915,43000,103915,03/20/2023,2022
Q10,Misc Issues,64150,35000,99150,03/20/2023,2022
