industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,58075,51500,109575,03/20/2023,2022
K01,Lawyers/Law Firms,66000,34250,100250,03/20/2023,2022
F09,Insurance,12000,83800,95800,03/20/2023,2022
H01,Health Professionals,7335,79000,86335,03/20/2023,2022
P04,Public Sector Unions,0,74500,74500,03/20/2023,2022
P01,Building Trade Unions,1000,72900,73900,03/20/2023,2022
K02,Lobbyists,63875,2500,66375,03/20/2023,2022
W06,Retired,56644,0,56644,03/20/2023,2022
E08,Electric Utilities,0,47900,47900,03/20/2023,2022
H03,Health Services/HMOs,2010,41000,43010,03/20/2023,2022
